"year_mon","county","county_number","state_cost","retail_revenue","bottles_sold","liters_sold"
2016-05-01,"Delaware",28,55703.43,83793.94,6132,6789.32
2016-05-01,"Des Moines",29,236140.24,354634.56,29197,24199.27
2016-05-01,"Dickinson",30,399386.74,600291.34,41022,43012.51
2016-05-01,"Dubuque",31,521818,783798.34,59666,56280.34
2016-05-01,"Emmet",32,42479.36,63917.68,4809,5412.31
2016-05-01,"Fayette",33,65990.85,99430.54,8511,9285.65
2016-05-01,"Floyd",34,80941.71,121966.7,9635,10435.42
2016-05-01,"Franklin",35,35942.75,54004.73,3306,3638.77
2016-05-01,"Fremont",36,1209.36,1816.76,174,113.6
2016-05-01,"Greene",37,33744.91,50809.24,3685,3953.2
2016-05-01,"Grundy",38,22954.34,34506.33,2708,2709.89
2016-05-01,"Guthrie",39,19495.96,29302.88,2423,2255.75
2016-05-01,"Hamilton",40,63738.66,96194.51,7608,8175.52
2016-05-01,"Hancock",41,17480.01,26277.12,2368,2418.93
2016-05-01,"Hardin",42,127447.75,191635.14,12963,14706.17
2016-05-01,"Harrison",43,24486.6,36781.97,3350,3016.08
2016-05-01,"Henry",44,68335.25,102614.55,7784,7366.45
2016-05-01,"Howard",45,13870.22,20883.24,1532,2046.5
2016-05-01,"Humboldt",46,49694.49,74924.55,5446,6351.83
2016-05-01,"Ida",47,32353.54,48821.31,3611,3994.96
2016-05-01,"Iowa",48,51484.69,77408.49,5850,6522.28
2016-05-01,"Jackson",49,82941.37,124754.54,9795,9938.57
2016-05-01,"Jasper",50,94476.53,142018.55,12081,11792.04
2016-05-01,"Jefferson",51,52883.9,79393.72,6436,5334.2
2016-05-01,"Johnson",52,931823.15,1399243.01,97778,90748.69
2016-05-01,"Jones",53,43851.09,66001.54,4960,5653.89
2016-05-01,"Keokuk",54,4888.26,7341.17,728,694.77
2016-05-01,"Kossuth",55,81528.06,122737.76,9016,9694.38
2016-05-01,"Lee",56,239899.03,360058.4,25877,24498.73
2016-05-01,"Linn",57,1460998.79,2194206.2,172595,159265.67
2016-05-01,"Louisa",58,8566.08,12865.7,1768,971.24
2016-05-01,"Lucas",59,18433.66,27681.93,2195,2153.24
2016-05-01,"Lyon",60,38497.75,57834.94,4456,4500.68
2016-05-01,"Madison",61,45584.71,68512.86,5469,5198.57
2016-05-01,"Mahaska",62,55135.14,82788.08,6794,6355.02
2016-05-01,"Marion",63,115936.91,174367.71,12764,12885.47
2016-05-01,"Marshall",64,200409.85,301286.52,21899,21720.31
2016-05-01,"Mills",65,25831.17,38783.43,3410,2928.45
2016-05-01,"Mitchell",66,30585.5,45995.11,3484,3862.67
2016-05-01,"Monona",67,28273.59,42458.82,3522,3161.93
2016-05-01,"Monroe",68,26109.23,39436.8,2821,3233.42
2016-05-01,"Montgomery",69,43908.41,65949.95,4890,4970.45
2016-05-01,"Muscatine",70,204605.99,307141.05,24632,22518.32
2016-05-01,"O'Brien",71,83932.72,126386.37,9249,10638.24
2016-05-01,"Osceola",72,15834.59,23817.51,1784,1853.3
2016-05-01,"Page",73,65175.47,97861.44,7635,7217.21
2016-05-01,"Palo Alto",74,38016.9,57132.66,4209,4738.2
2016-05-01,"Plymouth",75,112598.31,169520.7,12155,12938.68
2016-05-01,"Pocahontas",76,27395.73,41360.44,3234,3822.2
2016-05-01,"Polk",77,3779834.56,5674373.46,421497,365547.45
2016-05-01,"Pottawattamie",78,630443.26,946163.86,74444,64043.97
2016-05-01,"Poweshiek",79,82070.92,123391.79,9368,8871.53
2016-05-01,"Ringgold",80,10089.62,15153.5,1088,1210.5
2016-05-01,"Sac",81,28147.96,42398.19,3040,3487.74
2016-05-01,"Scott",82,1068961,1604255.1,132345,106140.92
2016-05-01,"Shelby",83,21040.51,31802.67,2261,2864.58
2016-05-01,"Sioux",84,106864.7,160678.79,10477,12290.73
2016-05-01,"Story",85,404806.05,608192.29,45426,44603.09
2016-05-01,"Tama",86,48230.5,72702.99,6381,5840.52
2016-05-01,"Taylor",87,7940.51,11923.19,1039,965.07
2016-05-01,"Union",88,62228.3,93426.76,7364,6942.57
2016-05-01,"Van Buren",89,11038.51,16582.18,1115,1190.3
2016-05-01,"Wapello",90,91406.17,137555.16,12046,10892.26
2016-05-01,"Warren",91,148177.84,222973.66,17892,17409.15
2016-05-01,"Washington",92,97731.71,146833.66,11698,10452.77
2016-05-01,"Wayne",93,4463.09,6697.47,521,503.61
2016-05-01,"Webster",94,203890.82,306554.53,25650,23577.23
2016-05-01,"Winnebago",95,63799.94,95805.54,7162,7034.75
2016-05-01,"Winneshiek",96,74264.88,111630.91,8036,8624.14
2016-05-01,"Woodbury",97,491470.5,738450.68,56925,51489.36
2016-05-01,"Worth",98,8358.29,12561.91,1155,1159.52
2016-05-01,"Wright",99,30661.93,46081.49,4036,3926.42
2016-06-01,"Adair",1,25223.6,37858.72,2921,2840.75
2016-06-01,"Adams",2,3806.85,5713.34,477,428.75
2016-06-01,"Allamakee",3,55420.98,83219.74,6203,6582.72
2016-06-01,"Appanoose",4,53213.15,79887.34,6599,5973.67
2016-06-01,"Audubon",5,7859.85,11799.83,1043,1049.25
2016-06-01,"Benton",6,35542.64,53351.93,4523,4293.3
2016-06-01,"Black Hawk",7,1043304.81,1565803.31,136643,106958.09
2016-06-01,"Boone",8,110446.32,165803.87,12556,11984.84
2016-06-01,"Bremer",9,95944.85,144197,10449,11373.27
2016-06-01,"Buchanan",10,88370.97,132763.2,10456,10542.1
2016-06-01,"Buena Vista",11,113072.53,169822.74,12876,11897.28
2016-06-01,"Butler",12,16269.37,24436.76,2127,2138.31
2016-06-01,"Calhoun",13,20308.22,30499.78,2633,2730.97
2016-06-01,"Carroll",14,166983.14,250634.41,16831,18262.24
2016-06-01,"Cass",15,75882.5,113880,8370,8447.29
2016-06-01,"Cedar",16,38894.9,58406.94,5169,4424.16
2016-06-01,"Cerro Gordo",17,421966.6,633517.53,46458,47458.99
2016-06-01,"Cherokee",18,43256.47,65011.96,5682,5425.3
2016-06-01,"Chickasaw",19,21386.9,32107.98,2306,2446.95
2016-06-01,"Clarke",20,36606.33,54957.12,3916,4275.1
2016-06-01,"Clay",21,80877.63,121588.72,9157,9320.75
2016-06-01,"Clayton",22,46710.86,70128.52,4959,5386.51
2016-06-01,"Clinton",23,212387.07,318888.13,26397,24480.2
2016-06-01,"Crawford",24,78730.69,118155.91,8702,9196.48
2016-06-01,"Dallas",25,438866.95,658501.46,33538,37033.45
2016-06-01,"Davis",26,7342.75,11030.45,888,896
2016-06-01,"Decatur",27,7094.73,10659.78,1012,793.56
2016-06-01,"Delaware",28,56507.44,84910.63,6405,6619.11
2016-06-01,"Des Moines",29,195025.28,292697.36,24441,19763.5
2016-06-01,"Dickinson",30,386249.35,580098.61,40897,41262.85
2016-06-01,"Dubuque",31,458416.17,688552.44,50921,49826.75
2016-06-01,"Emmet",32,41502.19,62292.6,4408,4981.87
2016-06-01,"Fayette",33,78568.11,118577.85,9480,9941.64
2016-06-01,"Floyd",34,62313.24,93554.51,7264,6790.06
2016-06-01,"Franklin",35,10953.2,16441.11,1355,1254.87
2016-06-01,"Fremont",36,1475.13,2213.29,263,173.1
2016-06-01,"Greene",37,35656.47,53518.25,3815,3895.44
2016-06-01,"Grundy",38,16375.99,24579.02,2061,2104.25
2016-06-01,"Guthrie",39,24825.94,37270.58,2966,2700.34
2016-06-01,"Hamilton",40,47995.59,72084.42,5763,5601.73
2016-06-01,"Hancock",41,22504.93,33847.67,2887,2952.2
2016-06-01,"Hardin",42,113355.19,170212.68,12225,13138.49
2016-06-01,"Harrison",43,12838.45,19275.53,2031,1506.12
2016-06-01,"Henry",44,61555.4,92402.88,7223,6712.54
2016-06-01,"Howard",45,14666.58,22021.76,1534,2031.5
2016-06-01,"Humboldt",46,37930.64,56934.96,4367,4593.96
2016-06-01,"Ida",47,37664.67,56540.73,3888,3791
2016-06-01,"Iowa",48,62212.75,93482.35,7002,7649.03
2016-06-01,"Jackson",49,83289.86,125164.69,9749,9208.39
2016-06-01,"Jasper",50,96698.07,145138.68,11466,11112.95
2016-06-01,"Jefferson",51,54717.28,82128.98,6423,5369.77
2016-06-01,"Johnson",52,973524.01,1461113.41,105732,94445.81
2016-06-01,"Jones",53,43352.53,65110.4,4642,5264.58
2016-06-01,"Keokuk",54,4779.5,7174.29,718,697.86
2016-06-01,"Kossuth",55,111240.05,167287.81,12182,12522.2
2016-06-01,"Lee",56,200457.88,300816.88,22755,21493.38
2016-06-01,"Linn",57,1458625.74,2189079.49,174117,157045.4
2016-06-01,"Louisa",58,6854.85,10290.57,1378,806.49
2016-06-01,"Lucas",59,26990.53,40514.03,3065,2936.89
2016-06-01,"Lyon",60,37086.72,55664.63,4741,4233.65
2016-06-01,"Madison",61,52152.56,78297.49,6303,6105.18
2016-06-01,"Mahaska",62,68981.7,103550.6,8683,7760.19
2016-06-01,"Marion",63,138078.59,207241.96,15056,15031.8
2016-06-01,"Marshall",64,171899.74,258082.15,17767,17427.03
2016-06-01,"Mills",65,22403.51,33637.12,3071,2527.52
2016-06-01,"Mitchell",66,25049.84,37625.82,2971,3151.52
2016-06-01,"Monona",67,32645.66,49017.63,4084,3672.06
2016-06-01,"Monroe",68,22993.24,34507.97,2629,2412.64
2016-06-01,"Montgomery",69,32599.69,48922.52,3624,3524.97
2016-06-01,"Muscatine",70,175355.96,263182.89,19915,19021.13
2016-06-01,"O'Brien",71,70511.93,105839.72,7317,8180.9
2016-06-01,"Osceola",72,14493.56,21757.14,1657,1655.27
2016-06-01,"Page",73,54509.53,81809.25,5986,6093.95
2016-06-01,"Palo Alto",74,32960.94,49486.73,3615,3810.55
2016-06-01,"Plymouth",75,93641.27,140542.92,9884,9799.34
2016-06-01,"Pocahontas",76,16715.24,25093.3,2037,2142.23
2016-06-01,"Polk",77,3985462.78,5981106.84,459535,399516.05
2016-06-01,"Pottawattamie",78,466132.37,699622.74,57801,51581.98
2016-06-01,"Poweshiek",79,91815.49,137818.02,10170,9898.9
2016-06-01,"Ringgold",80,8563.24,12852.32,878,1027.5
2016-06-01,"Sac",81,40940.63,61503.07,4541,5068.42
2016-06-01,"Scott",82,1297614.59,1947397.34,160174,131277.98
2016-06-01,"Shelby",83,7022.05,10535.91,1165,863.59
2016-06-01,"Sioux",84,69380.48,104172.07,7494,8290.81
2016-06-01,"Story",85,492635.96,739532.11,54709,53042.52
2016-06-01,"Tama",86,43731.62,65639.51,6309,5607.62
2016-06-01,"Taylor",87,7705.39,11562.41,942,922.9
2016-06-01,"Union",88,52470.86,78767.41,5736,5868.12
2016-06-01,"Van Buren",89,15250.82,22882.37,1819,1602.11
2016-06-01,"Wapello",90,124450.69,186789.01,15731,13387.1
2016-06-01,"Warren",91,113018.82,169658.9,13693,12618.26
2016-06-01,"Washington",92,91957.42,137997.31,10480,9269.78
2016-06-01,"Wayne",93,5538.7,8311.38,688,672.62
2016-06-01,"Webster",94,162974.89,244631.83,20239,17098.28
2016-06-01,"Winnebago",95,46328.6,69549.3,5808,5939.89
2016-06-01,"Winneshiek",96,89978.36,135106.13,9430,9999.69
2016-06-01,"Woodbury",97,632493.1,949229.84,73217,66687.91
2016-06-01,"Worth",98,13997.19,21012.68,1792,1888.98
2016-06-01,"Wright",99,39239.66,58890.23,4715,4569.9
2016-07-01,"Adair",1,19487.22,29286.15,2526,2391.22
2016-07-01,"Adams",2,4935.18,7411.61,652,610.08
2016-07-01,"Allamakee",3,54762.73,82251.59,6036,6474.58
2016-07-01,"Appanoose",4,46333.63,69637.54,5630,5294.87
2016-07-01,"Audubon",5,4741.83,7132.47,666,707.75
2016-07-01,"Benton",6,32989.54,49519.81,4072,4170.08
2016-07-01,"Black Hawk",7,714990.84,1073755.24,94982,71345.3
2016-07-01,"Boone",8,52939.03,79659.34,6250,6254.31
2016-07-01,"Bremer",9,83626.94,125699.72,8540,9619.37
2016-07-01,"Buchanan",10,54644.88,82115.5,6864,6373.45
2016-07-01,"Buena Vista",11,102597.36,154226.83,11025,11095.89
2016-07-01,"Butler",12,16871.67,25379.77,2215,2339.87
2016-07-01,"Calhoun",13,13964.7,21009.56,1808,1873.58
2016-07-01,"Carroll",14,114099.81,171522.2,11588,13082.98
2016-07-01,"Cass",15,57555.67,86527.39,6424,6634.53
2016-07-01,"Cedar",16,26755.93,40297.79,3461,3309.44
2016-07-01,"Cerro Gordo",17,284809.78,427604.95,31501,31099.85
2016-07-01,"Cherokee",18,42141.99,63449.53,5863,5207.15
2016-07-01,"Chickasaw",19,18590.25,28027.45,1971,2358.6
2016-07-01,"Clarke",20,38260.99,57568.09,3731,4237.3
2016-07-01,"Clay",21,72368.68,108890.07,8031,8889.55
2016-07-01,"Clayton",22,40358.06,60649.39,4355,4579.4
2016-07-01,"Clinton",23,161723.51,242794.36,19742,18332.18
2016-07-01,"Crawford",24,87426.55,131381.68,8286,9166.81
2016-07-01,"Dallas",25,213549.54,320771.24,20380,19795.03
2016-07-01,"Davis",26,4272.77,6413.96,514,537
2016-07-01,"Decatur",27,6203.68,9317.72,770,716.72
2016-07-01,"Delaware",28,54880.76,82490.06,5753,6436.37
2016-07-01,"Des Moines",29,210791.41,316436.29,25495,20500.06
2016-07-01,"Dickinson",30,383985.44,576652.75,40356,40442.17
2016-07-01,"Dubuque",31,392976.73,590373.08,44098,42291.71
2016-07-01,"Emmet",32,32056.84,48223.04,3512,3973
2016-07-01,"Fayette",33,75322.14,113317.84,9030,9521.46
2016-07-01,"Floyd",34,55691.18,83882.13,6011,6721.29
2016-07-01,"Franklin",35,10013.66,15052.65,1343,1175.5
2016-07-01,"Fremont",36,1275.12,1913.01,195,127.5
2016-07-01,"Greene",37,25425.07,38304.59,2973,3092.65
2016-07-01,"Grundy",38,16865.87,25357.12,2136,2137.14
2016-07-01,"Guthrie",39,20818.27,31276.01,2541,2255.03
2016-07-01,"Hamilton",40,37408.36,56197.76,4420,4346.99
2016-07-01,"Hancock",41,19323.11,29042.7,2574,2678.74
2016-07-01,"Hardin",42,93948.61,141262.93,10351,11412.92
2016-07-01,"Harrison",43,12508.2,18786.82,1822,1367.54
2016-07-01,"Henry",44,51501.67,77366.23,5982,5725.29
2016-07-01,"Howard",45,19503,29293.71,1702,2337.5
2016-07-01,"Humboldt",46,34564.99,51985.48,3714,4010.37
2016-07-01,"Ida",47,40041.47,60223.58,3996,4485.38
2016-07-01,"Iowa",48,51158.96,76948.25,5582,6193.21
2016-07-01,"Jackson",49,57910.83,86959.6,6909,6658.22
2016-07-01,"Jasper",50,86570.01,130109.54,10475,10321.94
2016-07-01,"Jefferson",51,54706.11,82228.77,5857,5516.78
2016-07-01,"Johnson",52,709919.86,1065739.29,75474,66539.76
2016-07-01,"Jones",53,40063.22,60251.26,4606,4866.14
2016-07-01,"Keokuk",54,2781.68,4183.16,412,406.86
2016-07-01,"Kossuth",55,83877.47,125945.34,9104,9404.29
2016-07-01,"Lee",56,163132.18,244856.77,18831,17047.45
2016-07-01,"Linn",57,1188730.04,1785299.33,136258,125232.86
2016-07-01,"Louisa",58,7010.66,10525.9,1522,762.71
2016-07-01,"Lucas",59,19874.31,29870.63,2262,2197.5
2016-07-01,"Lyon",60,32437.76,48734.25,3962,3925.7
2016-07-01,"Madison",61,37177.25,55867.36,4739,4277.87
2016-07-01,"Mahaska",62,37608.19,56498.72,4939,4189.2
2016-07-01,"Marion",63,98759.88,148272.62,11339,10392.71
2016-07-01,"Marshall",64,152232.94,228675.2,16648,15843.76
2016-07-01,"Mills",65,20546.03,30864.82,2897,2491.3
2016-07-01,"Mitchell",66,23816.03,35800.9,2759,3020.55
2016-07-01,"Monona",67,32331.69,48542.94,3853,3553.49
2016-07-01,"Monroe",68,11570.12,17377.54,1260,1248.45
2016-07-01,"Montgomery",69,34892.15,52366.91,4065,3864.32
2016-07-01,"Muscatine",70,135528.65,203465.41,16296,14849.7
2016-07-01,"O'Brien",71,59019.53,88945.72,6615,7599.67
2016-07-01,"Osceola",72,10671.77,16045.02,1236,1313.27
2016-07-01,"Page",73,63780.78,95778.91,6917,7067.93
2016-07-01,"Palo Alto",74,40786.87,61372.05,4233,4801.18
2016-07-01,"Plymouth",75,80694.38,121454.29,8463,9328.22
2016-07-01,"Pocahontas",76,21114.73,31699.28,2573,2788.43
2016-07-01,"Polk",77,3051899.46,4581162.27,348255,297112.67
2016-07-01,"Pottawattamie",78,446532.46,670314.99,53984,45124.43
2016-07-01,"Poweshiek",79,64345.15,96740.23,7172,7027.38
2016-07-01,"Ringgold",80,12517.73,18819.32,1500,1493.45
2016-07-01,"Sac",81,31741.51,47750.55,3622,3856.78
2016-07-01,"Scott",82,1007816.64,1512785.43,125218,98299.01
2016-07-01,"Shelby",83,9402.57,14119.48,1388,1169.53
2016-07-01,"Sioux",84,55622.56,83596.82,5988,6290.93
2016-07-01,"Story",85,381782.55,573795.8,40493,41108.61
2016-07-01,"Tama",86,33104.83,49746.42,4071,3886.65
2016-07-01,"Taylor",87,6374.47,9572.25,808,722.03
2016-07-01,"Union",88,52168.31,78346.08,5973,6006.55
2016-07-01,"Van Buren",89,11170.15,16767.1,1186,1209.91
2016-07-01,"Wapello",90,116587.85,174976.89,13779,12112.32
2016-07-01,"Warren",91,102918.57,154574.94,12734,11558.9
2016-07-01,"Washington",92,88430.02,132874.82,10931,9567.52
2016-07-01,"Wayne",93,4662.33,7001.29,583,561.12
2016-07-01,"Webster",94,147422.43,221518.01,17715,15348.49
2016-07-01,"Winnebago",95,41022.87,61599.82,5029,5114.61
2016-07-01,"Winneshiek",96,76096.38,114298.36,8326,8686.08
2016-07-01,"Woodbury",97,429333.74,644957.31,49949,43664.43
2016-07-01,"Worth",98,11524.69,17307.53,1468,1495.25
2016-07-01,"Wright",99,28095.64,42265.17,3416,3471.79
2016-08-01,"Adair",1,20151.32,30253.66,2587,2576.45
2016-08-01,"Adair",1,980.28,3804.51,108,90.6
2016-08-01,"ADAIR",1,287.36,943.2,37,30.69
2016-08-01,"Adams",2,4359.07,6540.9,531,485.17
2016-08-01,"Allamakee",3,48702.67,73118.57,5415,5807.71
2016-08-01,"Appanoose",4,45772.39,68682.3,5713,5815.11
2016-08-01,"APPANOOSE",4,4559.05,15361.28,410,403.49
2016-08-01,"Audubon",5,8496.59,12751.8,1217,1047.5
2016-08-01,"AUDUBON",5,1024.04,1257.74,134,134.5
2016-08-01,"Benton",6,34835.26,52286.16,4210,4402.35
2016-08-01,"BENTON",6,2613.87,10075.41,350,291.33
2016-08-01,"Black Hawk",7,768276.22,1152845.7,102285,76542.35
2016-08-01,"Black Hawk",7,737.18,5947.23,125,58.15
2016-08-01,"BLACK HAWK",7,30267.03,118468.7,3389,3006.52
2016-08-01,"Boone",8,63667.16,95533.81,7511,8023.02
2016-08-01,"BOONE",8,5382.46,25103.82,596,553.07
2016-08-01,"Bremer",9,71333.53,107045.76,8064,8517.09
2016-08-01,"BREMER",9,3550.32,15207.54,339,327.81
2016-08-01,"Buchanan",10,68632.37,105401.11,7324,7553.23
2016-08-01,"BUCHANAN",10,3187.55,10088.17,343,323.48
2016-08-01,"BUENA VIST",11,8112.09,27191.01,863,774.88
2016-08-01,"Buena Vista",11,83540.3,125359.17,9698,8940.36
2016-08-01,"Butler",12,13246.77,19879.07,1669,1770.98
2016-08-01,"BUTLER",12,822.03,1627.55,115,81.49
2016-08-01,"Calhoun",13,11926.19,17895.85,1445,1450.6
2016-08-01,"CALHOUN",13,1129,4438.89,132,133.12
2016-08-01,"Carroll",14,120509.49,180840.49,12722,13361.24
2016-08-01,"Cass",15,56109.62,84207.11,6546,6965.32
2016-08-01,"CASS",15,2465.3,11243.61,264,244.42
2016-08-01,"Cedar",16,25376.61,38093.17,3267,2900.71
2016-08-01,"CEDAR",16,2362.15,3944.89,320,231.48
2016-08-01,"Cerro Gordo",17,287866.28,431978.88,32350,32808.87
2016-08-01,"Cherokee",18,36234.04,54384.65,5214,4347.71
2016-08-01,"CHEROKEE",18,1576.87,9490,156,149.75
2016-08-01,"Chickasaw",19,10709.61,16073.3,1331,1601.2
2016-08-01,"CHICKASAW",19,852.4,2395.42,94,92
2016-08-01,"Clarke",20,26846.02,40282.97,3100,3631.55
2016-08-01,"Clay",21,77100.59,115728.48,8767,9168.87
2016-08-01,"CLAY",21,7792.09,22170.56,894,802.6
2016-08-01,"Clayton",22,37862.23,56839.93,4121,4329.32
2016-08-01,"CLAYTON",22,2741.61,8082.49,273,277.17
2016-08-01,"Clinton",23,165063.72,247801.23,20724,19443.73
2016-08-01,"CLINTON",23,8404.84,46937.66,890,815.6
2016-08-01,"Crawford",24,62389.29,93642.48,7183,8065.44
2016-08-01,"CRAWFORD",24,650.86,633.9,53,52.75
2016-08-01,"Dallas",25,270333.57,405602.11,23648,24930.21
2016-08-01,"DALLAS",25,11640.22,32556.48,1258,1156.7
2016-08-01,"Davis",26,5061.49,7595.64,622,678.75
2016-08-01,"DAVIS",26,586.22,1709.43,71,72.25
2016-08-01,"Decatur",27,5357.22,8038.01,775,562.25
2016-08-01,"Delaware",28,54649.95,87064,5949,6690.65
2016-08-01,"DELAWARE",28,920.04,5293.19,103,94.86
2016-08-01,"Des Moines",29,178729.65,270756.42,23045,18458.28
2016-08-01,"DES MOINES",29,7967.8,48942.19,877,767.07
2016-08-01,"Dickinson",30,294579.84,441486.49,30392,30621.58
2016-08-01,"DICKINSON",30,12381.83,54733.35,1259,1146.33
2016-08-01,"Dubuque",31,413472.22,620856.73,45702,43956.8
2016-08-01,"DUBUQUE",31,28947.58,121721.9,2888,2561.15
2016-08-01,"Emmet",32,31890.28,47869.3,3629,3647.67
2016-08-01,"EMMET",32,2769.09,9207.87,290,295.13
2016-08-01,"Fayette",33,66019.59,99085.6,7458,7917.42
2016-08-01,"Floyd",34,57938.48,86947.48,7673,6426.71
2016-08-01,"FLOYD",34,1939.94,11602.34,218,190.68
2016-08-01,"Franklin",35,10037.1,15063.33,1299,1219.65
2016-08-01,"Fremont",36,1863.17,2795.77,323,191.1
2016-08-01,"Greene",37,27010.26,40539.34,2993,2945.32
2016-08-01,"Grundy",38,17999.4,27026.28,2418,2307.04
2016-08-01,"Guthrie",39,15797.93,23705.27,1952,1697.28
2016-08-01,"GUTHRIE",39,1568.56,4859.33,205,157.76
2016-08-01,"Hamilton",40,37401.91,56136.13,4514,4494.59
2016-08-01,"HAMILTON",40,747.13,1172.24,69,72.75
2016-08-01,"Hancock",41,16161.11,24249.57,2050,2023.17
2016-08-01,"HANCOCK",41,94.16,1045.97,12,15.5
2016-08-01,"Hardin",42,94153.32,147519.21,10237,11493.31
2016-08-01,"HARDIN",42,1557.53,9872.97,164,173.02
2016-08-01,"Harrison",43,12485.59,17540.88,1939,1495.21
2016-08-01,"HARRISON",43,2266.58,3485.66,231,212.86
2016-08-01,"Henry",44,67618.53,105801.87,7741,7578.07
2016-08-01,"HENRY",44,2277.56,14067.84,208,229.77
2016-08-01,"Howard",45,13978.16,20976.88,1471,1923
2016-08-01,"HOWARD",45,1713.36,6531.44,160,215.09
2016-08-01,"Humboldt",46,31144.58,46741.78,3704,3662.83
2016-08-01,"HUMBOLDT",46,2195.2,7938.78,286,213.94
2016-08-01,"Ida",47,35224.46,52860.64,3701,3731.27
2016-08-01,"IDA",47,1526.59,6974.94,168,164.48
2016-08-01,"Iowa",48,44779.48,76490.9,4973,5254.64
2016-08-01,"IOWA",48,1891.83,4044.09,230,235
2016-08-01,"Jackson",49,63797.54,95751.07,7362,7371.46
2016-08-01,"JACKSON",49,6226.4,18643.23,667,657.51
2016-08-01,"Jasper",50,77601.07,116463.99,9650,9385.01
2016-08-01,"JASPER",50,1407.7,1831.19,198,136.37
2016-08-01,"Jefferson",51,42343.81,63538.34,4902,4382.47
2016-08-01,"JEFFERSON",51,5865.93,14797.06,534,507.24
2016-08-01,"Johnson",52,918784.68,1378744,97967,93169.66
2016-08-01,"JOHNSON",52,40919.16,165276.65,4494,3717.67
2016-08-01,"Jones",53,44074.31,66239.89,5036,6032.71
2016-08-01,"JONES",53,8441.86,14505.51,955,882.42
2016-08-01,"Keokuk",54,4070.73,6107.72,555,546.49
2016-08-01,"Kossuth",55,65406.51,99488.17,7524,7717.84
2016-08-01,"Lee",56,173491.96,260327.02,19268,18031.26
2016-08-01,"LEE",56,13381.85,45431.61,1045,1055.97
2016-08-01,"Linn",57,1193499.13,1793764.14,138565,125661.81
2016-08-01,"LINN",57,72608.96,258952.82,8110,6621.62
2016-08-01,"Louisa",58,6883.31,10327.89,1348,750.71
2016-08-01,"LOUISA",58,872.66,857.85,103,81.94
2016-08-01,"Lucas",59,19456.41,29207.76,2343,2321.76
2016-08-01,"LUCAS",59,1480.95,8865.11,160,131.71
2016-08-01,"Lyon",60,33982.87,50994,4010,3870.61
2016-08-01,"LYON",60,1659.76,8493.77,177,175.97
2016-08-01,"Madison",61,49381.31,74119.27,5437,5558.83
2016-08-01,"MADISON",61,210.65,946.42,22,18.61
2016-08-01,"Mahaska",62,42909.65,64399.35,5397,4797.32
2016-08-01,"MAHASKA",62,2988.97,14055.01,284,286.52
2016-08-01,"Marion",63,115589.84,174210.29,13477,12242.56
2016-08-01,"MARION",63,6779.08,23328.51,804,705.11
2016-08-01,"Marshall",64,139706.38,209656.56,14852,15357.26
2016-08-01,"MARSHALL",64,3810.45,6722.22,444,314.86
2016-08-01,"Mills",65,17647.1,26483.34,2430,2043.3
2016-08-01,"Mitchell",66,25529.71,39533.36,3064,3218.23
2016-08-01,"MITCHELL",66,1631.46,3216.26,198,178.66
2016-08-01,"Monona",67,28595.56,42906.48,3246,3040.98
2016-08-01,"MONONA",67,4621.13,11646.16,523,460.4
2016-08-01,"Monroe",68,19281.7,28948.1,2151,2087.72
2016-08-01,"MONROE",68,2035.04,9947.6,219,184.59
2016-08-01,"Montgomery",69,32376.91,48590.16,3895,3725.28
2016-08-01,"Muscatine",70,147971.57,222060.62,18060,16670.1
2016-08-01,"MUSCATINE",70,11384.77,49267.87,1237,1096.47
